"Kolonia","Kolonia","6.9639","158.2083","Micronesia, Federated States Of","FM","FSM","Pohnpei","admin","","1583881416"
"Motherwell","Motherwell","55.7833","-4.0000","United Kingdom","GB","GBR","North Lanarkshire","admin","","1826854355"
"Dipolog","Dipolog","8.5883","123.3409","Philippines","PH","PHL","Zamboanga del Norte","admin","","1608664300"
"Kampong Thom","Kampong Thom","12.7111","104.8887","Cambodia","KH","KHM","Kampong Thom","admin","","1116471297"
"Dhihdhoo","Dhihdhoo","6.8874","73.1140","Maldives","MV","MDV","","admin","","1462109783"
"Balaka","Balaka","-14.9889","34.9591","Malawi","MW","MWI","Balaka","admin","","1454732693"
"Mosta","Mosta","35.9092","14.4256","Malta","MT","MLT","Mosta","admin","","1470176983"
"Hartlepool","Hartlepool","54.6861","-1.2125","United Kingdom","GB","GBR","Hartlepool","admin","","1826069842"
"Kudahuvadhoo","Kudahuvadhoo","2.6717","72.8936","Maldives","MV","MDV","","admin","","1462282241"
"Kapchorwa","Kapchorwa","1.3965","34.4509","Uganda","UG","UGA","Kapchorwa","admin","","1800170407"
"San Fernando","San Fernando","16.6186","120.3194","Philippines","PH","PHL","La Union","admin","","1608635527"
"Arima","Arima","10.6374","-61.2823","Trinidad And Tobago","TT","TTO","Arima","admin","","1780753308"
"Warrington","Warrington","53.3833","-2.6000","United Kingdom","GB","GBR","Warrington","admin","","1826261547"
"Merthyr Tudful","Merthyr Tudful","51.7500","-3.3833","United Kingdom","GB","GBR","Merthyr Tydfil","admin","","1826737367"
"Rasdhoo","Rasdhoo","4.2631","72.9919","Maldives","MV","MDV","","admin","","1462000003"
"Salford","Salford","53.4833","-2.2667","United Kingdom","GB","GBR","Salford","admin","","1826868550"
"Hertford","Hertford","51.8000","-0.0667","United Kingdom","GB","GBR","Hertfordshire","admin","","1826912872"
"Koper","Koper","45.5469","13.7294","Slovenia","SI","SVN","Koper","admin","","1705478862"
"Żabbar","Zabbar","35.8761","14.5350","Malta","MT","MLT","Żabbar","admin","","1470317969"
"Caernarfon","Caernarfon","53.1500","-4.2667","United Kingdom","GB","GBR","Gwynedd","admin","","1826011275"
"Walsall","Walsall","52.6000","-2.0000","United Kingdom","GB","GBR","Walsall","admin","","1826655696"
"Al Wakrah","Al Wakrah","25.1715","51.6034","Qatar","QA","QAT","Al Wakrah","admin","","1634261569"
"Tallaght","Tallaght","53.2878","-6.3411","Ireland","IE","IRL","South Dublin","admin","","1372547040"
"Swieqi","Swieqi","35.9225","14.4800","Malta","MT","MLT","Swieqi","admin","","1470279940"
"Ballymena","Ballymena","54.8612","-6.2763","United Kingdom","GB","GBR","Mid and East Antrim","admin","","1826020355"
"Škofja Loka","Skofja Loka","46.1672","14.3089","Slovenia","SI","SVN","Škofja Loka","admin","","1705743622"
"Hwlffordd","Hwlffordd","51.8017","-4.9708","United Kingdom","GB","GBR","Pembrokeshire","admin","","1826514766"
"Iba","Iba","15.3276","119.9780","Philippines","PH","PHL","Zambales","admin","","1608986957"
"Wrecsam","Wrecsam","53.0500","-3.0000","United Kingdom","GB","GBR","Wrexham","admin","","1826879983"
"Magherafelt","Magherafelt","54.7543","-6.6094","United Kingdom","GB","GBR","Mid Ulster","admin","","1826490342"
"Bundibugyo","Bundibugyo","0.7085","30.0634","Uganda","UG","UGA","Bundibugyo","admin","","1800500326"
"Ta Khmau","Ta Khmau","11.4833","104.9500","Cambodia","KH","KHM","Kandal","admin","","1116571704"
"Yoro","Yoro","15.1375","-87.1278","Honduras","HN","HND","Yoro","admin","","1340638121"
"Malolos","Malolos","14.8443","120.8104","Philippines","PH","PHL","Bulacan","admin","","1608358783"
"Boumerdes","Boumerdes","36.7590","3.4748","Algeria","DZ","DZA","Boumerdes","admin","","1012627486"
"Domžale","Domzale","46.1381","14.5978","Slovenia","SI","SVN","Domžale","admin","","1705822721"
"Belfast","Belfast","54.5968","-5.9254","United Kingdom","GB","GBR","Belfast","admin","","1826325087"
"Kraljevo","Kraljevo","43.7259","20.6896","Serbia","RS","SRB","Kraljevo","admin","","1688625234"
"Lingayen","Lingayen","16.0218","120.2319","Philippines","PH","PHL","Pangasinan","admin","","1608464071"
"Lisburn","Lisburn","54.5099","-6.0404","United Kingdom","GB","GBR","Lisburn and Castlereagh","admin","","1826667481"
"Banlung","Banlung","13.7394","106.9873","Cambodia","KH","KHM","Ratanakiri","admin","","1116605438"
"Pen-y-Bont ar Ogwr","Pen-y-Bont ar Ogwr","51.5058","-3.5772","United Kingdom","GB","GBR","Bridgend","admin","","1826587515"
"Phủ Lý","Phu Ly","20.5453","105.9122","Vietnam","VN","VNM","Hà Nam","admin","","1704841896"
"Wicklow","Wicklow","52.9750","-6.0494","Ireland","IE","IRL","Wicklow","admin","","1372662642"
"Kalkara","Kalkara","35.8892","14.5328","Malta","MT","MLT","Kalkara","admin","","1470563392"
"Cospicua","Cospicua","35.8856","14.5275","Malta","MT","MLT","Bormla","admin","","1470541461"
"Thyolo","Thyolo","-16.0703","35.1471","Malawi","MW","MWI","Thyolo","admin","","1454464861"
"Newry","Newry","54.1780","-6.3381","United Kingdom","GB","GBR","Newry, Mourne and Down","admin","","1826243852"
"Strabane","Strabane","54.8224","-7.4684","United Kingdom","GB","GBR","Derry and Strabane","admin","","1826843663"
"Romblon","Romblon","12.5751","122.2708","Philippines","PH","PHL","Romblon","admin","","1608428749"
"Dagenham","Dagenham","51.5500","0.1667","United Kingdom","GB","GBR","Barking and Dagenham","admin","","1826363543"
"Ravne na Koroškem","Ravne na Koroskem","46.5431","14.9692","Slovenia","SI","SVN","Ravne na Koroškem","admin","","1705757622"
"Thulusdhoo","Thulusdhoo","4.3742","73.6517","Maldives","MV","MDV","","admin","","1462000004"
"Northallerton","Northallerton","54.3333","-1.4333","United Kingdom","GB","GBR","North Yorkshire","admin","","1826697671"
"Clonmel","Clonmel","52.3550","-7.7039","Ireland","IE","IRL","Tipperary","admin","","1372974181"
"Leskovac","Leskovac","42.9976","21.9445","Serbia","RS","SRB","Leskovac","admin","","1688752541"
"Baalbek","Baalbek","34.0058","36.2181","Lebanon","LB","LBN","Baalbek-Hermel","admin","","1422694451"
"Wexford","Wexford","52.3342","-6.4575","Ireland","IE","IRL","Wexford","admin","","1372349451"
"Bromley","Bromley","51.4000","0.0500","United Kingdom","GB","GBR","Bromley","admin","","1826385764"
"Marsaskala","Marsaskala","35.8669","14.5619","Malta","MT","MLT","Marsaskala","admin","","1470808916"
"Isiolo","Isiolo","0.3546","37.5822","Kenya","KE","KEN","Isiolo","admin","","1404771203"
"Viligili","Viligili","0.7539","73.4353","Maldives","MV","MDV","","admin","","1462034411"
"Downpatrick","Downpatrick","54.3269","-5.7113","United Kingdom","GB","GBR","Newry, Mourne and Down","admin","","1826860584"
"Užice","Uzice","43.8582","19.8441","Serbia","RS","SRB","Užice","admin","","1688591624"
"Alabel","Alabel","6.1018","125.2905","Philippines","PH","PHL","Sarangani","admin","","1608579431"
"Dumbarton","Dumbarton","55.9500","-4.5667","United Kingdom","GB","GBR","West Dunbartonshire","admin","","1826077098"
"Antrim","Antrim","54.7129","-6.2085","United Kingdom","GB","GBR","Antrim and Newtownabbey","admin","","1826477610"
"Esch-sur-Alzette","Esch-sur-Alzette","49.4958","5.9806","Luxembourg","LU","LUX","Esch-sur-Alzette","admin","","1442192663"
"Lija","Lija","35.9006","14.4464","Malta","MT","MLT","Lija","admin","","1470862409"
"Victoria","Victoria","36.0444","14.2397","Malta","MT","MLT","Rabat (Ghawdex)","admin","","1470128499"
"Wakefield","Wakefield","53.7000","-1.4833","United Kingdom","GB","GBR","Wakefield","admin","","1826013112"
"Izola","Izola","45.5369","13.6619","Slovenia","SI","SVN","Izola","admin","","1705476087"
"Bariadi","Bariadi","-2.8069","33.9878","Tanzania","TZ","TZA","Simiyu","admin","","1834546025"
"Hoima","Hoima","1.4356","31.3436","Uganda","UG","UGA","Hoima","admin","","1800806239"
"Baler","Baler","15.7589","121.5607","Philippines","PH","PHL","Aurora","admin","","1608495530"
"Huddersfield","Huddersfield","53.6500","-1.7833","United Kingdom","GB","GBR","Kirklees","admin","","1826672445"
"Żejtun","Zejtun","35.8558","14.5331","Malta","MT","MLT","Żejtun","admin","","1470320205"
"Velenje","Velenje","46.3592","15.1103","Slovenia","SI","SVN","Velenje","admin","","1705929589"
"Stafford","Stafford","52.8000","-2.1000","United Kingdom","GB","GBR","Staffordshire","admin","","1826088347"
"Ennis","Ennis","52.8436","-8.9864","Ireland","IE","IRL","Clare","admin","","1372255646"
"Poole","Poole","50.7167","-2.0000","United Kingdom","GB","GBR","Poole","admin","","1826379738"
"Homa Bay","Homa Bay","-0.5273","34.4571","Kenya","KE","KEN","Homa Bay","admin","","1404321159"
"Kabarnet","Kabarnet","0.4919","35.7430","Kenya","KE","KEN","Baringo","admin","","1404620707"
"Jagodina","Jagodina","43.9791","21.2583","Serbia","RS","SRB","Jagodina","admin","","1688452613"
"Mukono","Mukono","0.3533","32.7553","Uganda","UG","UGA","Mukono","admin","","1800864322"
"Bindura","Bindura","-17.3019","31.3306","Zimbabwe","ZW","ZWE","Mashonaland Central","admin","","1716331687"
"Oshakati","Oshakati","-17.7833","15.6833","Namibia","NA","NAM","Oshana","admin","","1516866759"
"Mandera","Mandera","3.9414","41.8625","Kenya","KE","KEN","Mandera","admin","","1404192737"
"Bexleyheath","Bexleyheath","51.4500","0.1500","United Kingdom","GB","GBR","Bexley","admin","","1826858601"
"Gateshead","Gateshead","54.9450","-1.6175","United Kingdom","GB","GBR","Gateshead","admin","","1826635849"
"Halifax","Halifax","53.7167","-1.8500","United Kingdom","GB","GBR","Calderdale","admin","","1826413776"
"Migori","Migori","-1.0634","34.4731","Kenya","KE","KEN","Migori","admin","","1404478510"
"Naas","Naas","53.2158","-6.6669","Ireland","IE","IRL","Kildare","admin","","1372985945"
"Kerugoya","Kerugoya","-0.4989","37.2803","Kenya","KE","KEN","Kirinyaga","admin","","1404597807"
"Siquijor","Siquijor","9.2142","123.5150","Philippines","PH","PHL","Siquijor","admin","","1608692949"
"Yumbe","Yumbe","3.4651","31.2469","Uganda","UG","UGA","Yumbe","admin","","1800297508"
"Fontana","Fontana","36.0375","14.2361","Malta","MT","MLT","Fontana","admin","","1470427419"
"Butwāl","Butwal","27.7006","83.4484","Nepal","NP","NPL","","admin","","1524843250"
"Paola","Paola","35.8731","14.4989","Malta","MT","MLT","Paola","admin","","1470416994"
"Sihanoukville","Sihanoukville","10.6359","103.5017","Cambodia","KH","KHM","Sihanoukville","admin","","1116098692"
"Banbridge","Banbridge","54.3509","-6.2670","United Kingdom","GB","GBR","Armagh, Banbridge and Craigavon","admin","","1826331367"
"Buchanan","Buchanan","5.8811","-10.0447","Liberia","LR","LBR","Grand Bassa","admin","","1430478203"
"Xgħajra","Xghajra","35.8856","14.5475","Malta","MT","MLT","Xgħajra","admin","","1470535936"
"Toruń","Torun","53.0358","18.6048","Poland","PL","POL","Kujawsko-Pomorskie","admin","","1616267221"
"Hithadhoo","Hithadhoo","-0.6000","73.0833","Maldives","MV","MDV","","admin","","1462406280"
"Newtownabbey","Newtownabbey","54.6691","-5.9044","United Kingdom","GB","GBR","Antrim and Newtownabbey","admin","","1826392182"
"Iklin","Iklin","35.9092","14.4522","Malta","MT","MLT","Iklin","admin","","1470330332"
"Alloa","Alloa","56.1167","-3.8000","United Kingdom","GB","GBR","Clackmannanshire","admin","","1826126712"
"Slovenske Konjice","Slovenske Konjice","46.3367","15.4258","Slovenia","SI","SVN","Slovenske Konjice","admin","","1705506460"
"Vranje","Vranje","42.5560","21.9002","Serbia","RS","SRB","Vranje","admin","","1688474456"
"Solothurn","Solothurn","47.2066","7.5166","Switzerland","CH","CHE","Solothurn","admin","","1756650126"
"Chichester","Chichester","50.8333","-0.7833","United Kingdom","GB","GBR","West Sussex","admin","","1826696164"
"Vĩnh Yên","Vinh Yen","21.3089","105.6049","Vietnam","VN","VNM","Vĩnh Phúc","admin","","1704905946"
"Dar Naim","Dar Naim","18.0973","-15.9327","Mauritania","MR","MRT","Nouakchott Nord","admin","","1478696248"
"Borongan","Borongan","11.6081","125.4319","Philippines","PH","PHL","Eastern Samar","admin","","1608990192"
"Iten","Iten","0.6703","35.5081","Kenya","KE","KEN","Elgeyo/Marakwet","admin","","1404000102"
"Stirling","Stirling","56.1167","-3.9500","United Kingdom","GB","GBR","Stirling","admin","","1826517007"
"Veymandoo","Veymandoo","2.1878","73.0950","Maldives","MV","MDV","","admin","","1462464790"
"Al Maḩwīt","Al Mahwit","15.4701","43.5448","Yemen","YE","YEM","Al Maḩwīt","admin","","1887764813"
"Mežica","Mezica","46.5214","14.8544","Slovenia","SI","SVN","Mežica","admin","","1705607524"
"Phalombe","Phalombe","-15.8064","35.6507","Malawi","MW","MWI","Phalombe","admin","","1454510180"
"Usk","Usk","51.7025","-2.9042","United Kingdom","GB","GBR","Monmouthshire","admin","","1826007615"
"Nyamira","Nyamira","-0.5633","34.9358","Kenya","KE","KEN","Nyamira","admin","","1404000104"
"Aarau","Aarau","47.3896","8.0524","Switzerland","CH","CHE","Aargau","admin","","1756722157"
"Blackburn","Blackburn","53.7500","-2.4833","United Kingdom","GB","GBR","Blackburn with Darwen","admin","","1826802533"
"Valjevo","Valjevo","44.2720","19.8874","Serbia","RS","SRB","Valjevo","admin","","1688926375"
"Wallsend","Wallsend","54.9914","-1.5597","United Kingdom","GB","GBR","North Tyneside","admin","","1826171317"
"Elgin","Elgin","57.6500","-3.3333","United Kingdom","GB","GBR","Moray","admin","","1826386055"
"Mold","Mold","53.1667","-3.1333","United Kingdom","GB","GBR","Flintshire","admin","","1826650301"
"Swords","Swords","53.4597","-6.2181","Ireland","IE","IRL","Fingal","admin","","1372755688"
"Auki","Auki","-8.7678","160.6978","Solomon Islands","SB","SLB","Malaita","admin","","1090993143"
"Celje","Celje","46.2361","15.2675","Slovenia","SI","SVN","Celje","admin","","1705563326"
"Cookstown","Cookstown","54.6428","-6.7452","United Kingdom","GB","GBR","Mid Ulster","admin","","1826277161"
"Kirkop","Kirkop","35.8422","14.4853","Malta","MT","MLT","Kirkop","admin","","1470075119"
"Felidhoo","Felidhoo","3.4718","73.5470","Maldives","MV","MDV","","admin","","1462456773"
"Trim","Trim","53.5550","-6.7917","Ireland","IE","IRL","Meath","admin","","1372676556"
"Hugh Town","Hugh Town","49.9146","-6.3143","United Kingdom","GB","GBR","Isles of Scilly","admin","","1826252332"
"Kapsabet","Kapsabet","0.2039","35.1050","Kenya","KE","KEN","Nandi","admin","","1404814363"
"Pembroke","Pembroke","35.9306","14.4764","Malta","MT","MLT","Pembroke","admin","","1470802229"
"Gorzów Wielkopolski","Gorzow Wielkopolski","52.7368","15.2288","Poland","PL","POL","Lubuskie","admin","","1616788025"
"Šabac","Sabac","44.7538","19.6876","Serbia","RS","SRB","Šabac","admin","","1688640421"
"Bolton","Bolton","53.5833","-2.4333","United Kingdom","GB","GBR","Bolton","admin","","1826628353"
"Nilandhoo","Nilandhoo","3.0567","72.8900","Maldives","MV","MDV","","admin","","1462000005"
"Richmond","Richmond","-41.3390","173.1850","New Zealand","NZ","NZL","Tasman","admin","","1554001427"
"Kirakira","Kirakira","-10.4544","161.9205","Solomon Islands","SB","SLB","Makira and Ulawa","admin","","1090349580"
"Kamnik","Kamnik","46.2197","14.6094","Slovenia","SI","SVN","Kamnik","admin","","1705864078"
"Baucau","Baucau","-8.4757","126.4563","Timor-Leste","TL","TLS","Baucau","admin","","1626835210"
"Radlje ob Dravi","Radlje ob Dravi","46.6142","15.2264","Slovenia","SI","SVN","Radlje ob Dravi","admin","","1705478193"
"Carrick on Shannon","Carrick on Shannon","53.9469","-8.0900","Ireland","IE","IRL","Leitrim","admin","","1372960774"
"Attard","Attard","35.8897","14.4425","Malta","MT","MLT","Attard","admin","","1470765022"
"Solihull","Solihull","52.4167","-1.7833","United Kingdom","GB","GBR","Solihull","admin","","1826720500"
"Newtown Saint Boswells","Newtown Saint Boswells","55.5833","-2.6833","United Kingdom","GB","GBR","Scottish Borders, The","admin","","1826157453"
"Clydach Vale","Clydach Vale","51.6267","-3.4761","United Kingdom","GB","GBR","Rhondda Cynon Taff","admin","","1826644016"
"Chaguanas","Chaguanas","10.5167","-61.4167","Trinidad And Tobago","TT","TTO","Chaguanas","admin","","1780795054"
"Rapla","Rapla","59.0072","24.7928","Estonia","EE","EST","Raplamaa","admin","","1233013333"
"Marsa","Marsa","35.8792","14.4953","Malta","MT","MLT","Marsa","admin","","1470720892"
"Foammulah","Foammulah","-0.3000","73.4256","Maldives","MV","MDV","","admin","","1462000002"
"Armagh","Armagh","54.3481","-6.6496","United Kingdom","GB","GBR","Armagh, Banbridge and Craigavon","admin","","1826000010"
"Tullamore","Tullamore","53.2739","-7.4889","Ireland","IE","IRL","Offaly","admin","","1372035774"
"City of Isabela","City of Isabela","6.7041","121.9712","Philippines","PH","PHL","Basilan","admin","","1608621038"
"Valmiera","Valmiera","57.5387","25.4257","Latvia","LV","LVA","Valmiera","admin","","1428524787"
"Kranj","Kranj","46.2411","14.3617","Slovenia","SI","SVN","Kranj","admin","","1705842003"
"Dungannon","Dungannon","54.5033","-6.7643","United Kingdom","GB","GBR","Mid Ulster","admin","","1826799961"
"Fomboni","Fomboni","-12.2842","43.7428","Comoros","KM","COM","Mohéli","admin","","1174539766"
"Coleraine","Coleraine","55.1349","-6.6687","United Kingdom","GB","GBR","Causeway Coast and Glens","admin","","1826465785"
"Conwy","Conwy","53.2833","-3.8333","United Kingdom","GB","GBR","Conwy","admin","","1826011797"
"San Fernando","San Fernando","15.0343","120.6844","Philippines","PH","PHL","Pampanga","admin","","1608862124"
"Grosuplje","Grosuplje","45.9556","14.6589","Slovenia","SI","SVN","Grosuplje","admin","","1705847148"
"Kurunegala","Kurunegala","7.4839","80.3683","Sri Lanka","LK","LKA","North Western","admin","","1144602660"
"Murang’a","Murang'a","-0.7210","37.1526","Kenya","KE","KEN","Murang’a","admin","","1404066738"
